fishID,Year,Length,Weight_kg,Age,Notes,Capture
20001072,2007,802,22.7,5,,FALSE
20001072,2007,883,22.7,6,,FALSE
20001072,2007,940,22.7,7,,FALSE
20001072,2007,997,22.7,8,,FALSE
20001072,2007,1045,22.7,9,,FALSE
20001072,2007,1105,22.7,10,,FALSE
20001072,2007,1141,22.7,11,,FALSE
20001072,2007,1193,22.7,12,,TRUE
20001084,2007,403,8.375,1,,FALSE
20001084,2007,616,8.375,2,,FALSE
20001084,2007,767,8.375,3,,TRUE
20001104,2007,272,14.6,1,,FALSE
20001104,2007,423,14.6,2,,FALSE
20001104,2007,500,14.6,3,,FALSE
20001104,2007,577,14.6,4,,FALSE
20001104,2007,663,14.6,5,,FALSE
20001104,2007,746,14.6,6,,FALSE
20001104,2007,800,14.6,7,,FALSE
20001104,2007,849,14.6,8,,FALSE
20001104,2007,890,14.6,9,,FALSE
20001104,2007,933,14.6,10,,FALSE
20001104,2007,972,14.6,11,,FALSE
20001104,2007,1023,14.6,12,,TRUE
20001196,2007,261,16.45,1,,FALSE
20001196,2007,388,16.45,2,,FALSE
20001196,2007,497,16.45,3,,FALSE
20001196,2007,591,16.45,4,,FALSE
20001196,2007,709,16.45,5,,FALSE
20001196,2007,777,16.45,6,,FALSE
20001196,2007,843,16.45,7,,FALSE
20001196,2007,900,16.45,8,,FALSE
20001196,2007,952,16.45,9,,FALSE
20001196,2007,1003,16.45,10,,FALSE
20001196,2007,1050,16.45,11,,FALSE
20001196,2007,1100,16.45,12,,TRUE
20001202,2007,203,22.675,1,,FALSE
20001202,2007,344,22.675,2,,FALSE
20001202,2007,402,22.675,3,,FALSE
20001202,2007,512,22.675,4,,FALSE
20001202,2007,615,22.675,5,,FALSE
20001202,2007,695,22.675,6,,FALSE
20001202,2007,776,22.675,7,,FALSE
20001202,2007,845,22.675,8,,FALSE
20001202,2007,921,22.675,9,,FALSE
20001202,2007,973,22.675,10,,FALSE
20001202,2007,1051,22.675,11,,FALSE
20001202,2007,1124,22.675,12,,TRUE
20001206,2007,259,22.025,1,,FALSE
20001206,2007,378,22.025,2,,FALSE
20001206,2007,460,22.025,3,,FALSE
20001206,2007,562,22.025,4,,FALSE
20001206,2007,678,22.025,5,,FALSE
20001206,2007,752,22.025,6,,FALSE
20001206,2007,804,22.025,7,,FALSE
20001206,2007,947,22.025,8,,FALSE
20001206,2007,1046,22.025,9,,FALSE
20001206,2007,1106,22.025,10,,FALSE
20001206,2007,1139,22.025,11,,TRUE
20001217,2007,352,5.05,1,,FALSE
20001217,2007,542,5.05,2,,FALSE
20001217,2007,689,5.05,3,,TRUE
20001219,2007,350,1.825,1,,FALSE
20001219,2007,548,1.825,2,,TRUE
20001228,2007,248,11.75,1,,FALSE
20001228,2007,346,11.75,2,,FALSE
20001228,2007,452,11.75,3,,FALSE
20001228,2007,537,11.75,4,,FALSE
20001228,2007,598,11.75,5,,FALSE
20001228,2007,675,11.75,6,,FALSE
20001228,2007,732,11.75,7,,FALSE
20001228,2007,803,11.75,8,,FALSE
20001228,2007,859,11.75,9,,FALSE
20001228,2007,909,11.75,10,,FALSE
20001228,2007,942,11.75,11,,TRUE
20001247,2007,301,4.325,1,,FALSE
20001247,2007,501,4.325,2,,FALSE
20001247,2007,678,4.325,3,,TRUE
20001254,2007,277,4.6,1,,FALSE
20001254,2007,487,4.6,2,,FALSE
20001254,2007,691,4.6,3,,TRUE
20001312,2007,465,5.175,1,,FALSE
20001312,2007,584,5.175,2,,FALSE
20001312,2007,664,5.175,3,,TRUE
20001316,2007,288,6.375,1,,FALSE
20001316,2007,409,6.375,2,,FALSE
20001316,2007,556,6.375,3,,FALSE
20001316,2007,704,6.375,4,,TRUE
20001339,2007,288,19.675,1,,FALSE
20001339,2007,421,19.675,2,,FALSE
20001339,2007,485,19.675,3,,FALSE
20001339,2007,578,19.675,4,,FALSE
20001339,2007,695,19.675,5,,FALSE
20001339,2007,757,19.675,6,,FALSE
20001339,2007,818,19.675,7,,FALSE
20001339,2007,859,19.675,8,,FALSE
20001339,2007,935,19.675,9,,FALSE
20001339,2007,997,19.675,10,,FALSE
20001339,2007,1040,19.675,11,,TRUE
20001385,2007,454,3.6,1,,FALSE
20001385,2007,622,3.6,2,,TRUE
20001424,2007,465,5.85,1,,FALSE
20001424,2007,624,5.85,2,,FALSE
20001424,2007,692,5.85,3,,TRUE
20001427,2007,396,5.725,1,,FALSE
20001427,2007,557,5.725,2,,FALSE
20001427,2007,704,5.725,3,,TRUE
20001429,2007,333,14.625,1,,FALSE
20001429,2007,445,14.625,2,,FALSE
20001429,2007,515,14.625,3,,FALSE
20001429,2007,577,14.625,4,,FALSE
20001429,2007,646,14.625,5,,FALSE
20001429,2007,711,14.625,6,,FALSE
20001429,2007,757,14.625,7,,FALSE
20001429,2007,803,14.625,8,,FALSE
20001429,2007,846,14.625,9,,FALSE
20001429,2007,906,14.625,10,,FALSE
20001429,2007,942,14.625,11,,FALSE
20001429,2007,1005,14.625,12,,TRUE
20001443,2007,376,6,1,,FALSE
20001443,2007,557,6,2,,FALSE
20001443,2007,702,6,3,,TRUE
20001456,2007,482,3.425,1,,FALSE
20001456,2007,640,3.425,2,,TRUE
20001457,2007,371,19.85,1,,FALSE
20001457,2007,532,19.85,2,,FALSE
20001457,2007,582,19.85,3,,FALSE
20001457,2007,699,19.85,4,,FALSE
20001457,2007,767,19.85,5,,FALSE
20001457,2007,840,19.85,6,,FALSE
20001457,2007,898,19.85,7,,FALSE
20001457,2007,934,19.85,8,,FALSE
20001457,2007,987,19.85,9,,FALSE
20001457,2007,1029,19.85,10,,FALSE
20001457,2007,1095,19.85,11,,TRUE
20001464,2007,343,34.019,1,,FALSE
20001464,2007,462,34.019,2,,FALSE
20001464,2007,511,34.019,3,,FALSE
20001464,2007,592,34.019,4,,FALSE
20001464,2007,710,34.019,5,,FALSE
20001464,2007,798,34.019,6,,FALSE
20001464,2007,885,34.019,7,,FALSE
20001464,2007,971,34.019,8,,FALSE
20001464,2007,1039,34.019,9,,FALSE
20001464,2007,1111,34.019,10,,FALSE
20001464,2007,1165,34.019,11,,FALSE
20001464,2007,1252,34.019,12,,FALSE
20001464,2007,1351,34.019,13,,TRUE
20001474,2007,302,10.375,1,,FALSE
20001474,2007,452,10.375,2,,FALSE
20001474,2007,602,10.375,3,,FALSE
20001474,2007,728,10.375,4,,FALSE
20001474,2007,811,10.375,5,,FALSE
20001474,2007,874,10.375,6,,TRUE
20001483,2007,457,23.65,1,,FALSE
20001483,2007,623,23.65,2,,FALSE
20001483,2007,704,23.65,3,,FALSE
20001483,2007,821,23.65,4,,FALSE
20001483,2007,874,23.65,5,,FALSE
20001483,2007,934,23.65,6,,FALSE
20001483,2007,948,23.65,7,,FALSE
20001483,2007,999,23.65,8,,FALSE
20001483,2007,1061,23.65,9,,FALSE
20001483,2007,1107,23.65,10,,FALSE
20001483,2007,1146,23.65,11,,FALSE
20001483,2007,1193,23.65,12,,TRUE
20001490,2007,457,0.45,1,,FALSE
20001490,2007,686,0.45,2,,TRUE
20001496,2007,221,5.975,1,,FALSE
20001496,2007,333,5.975,2,,FALSE
20001496,2007,527,5.975,3,,FALSE
20001496,2007,686,5.975,4,,TRUE
20001499,2007,481,23.25,1,,FALSE
20001499,2007,712,23.25,2,,FALSE
20001499,2007,822,23.25,3,,FALSE
20001499,2007,881,23.25,4,,FALSE
20001499,2007,947,23.25,5,,FALSE
20001499,2007,1028,23.25,6,,FALSE
20001499,2007,1104,23.25,7,,FALSE
20001499,2007,1152,23.25,8,,FALSE
20001499,2007,1192,23.25,9,,FALSE
20001499,2007,1222,23.25,10,,FALSE
20001499,2007,1275,23.25,11,,TRUE
20001507,2007,346,5.125,1,,FALSE
20001507,2007,518,5.125,2,,FALSE
20001507,2007,617,5.125,3,,FALSE
20001507,2007,722,5.125,4,,TRUE
20001526,2007,355,21.55,1,,FALSE
20001526,2007,464,21.55,2,,FALSE
20001526,2007,547,21.55,3,,FALSE
20001526,2007,642,21.55,4,,FALSE
20001526,2007,734,21.55,5,,FALSE
20001526,2007,835,21.55,6,,FALSE
20001526,2007,886,21.55,7,,FALSE
20001526,2007,929,21.55,8,,FALSE
20001526,2007,989,21.55,9,,FALSE
20001526,2007,1037,21.55,10,,FALSE
20001526,2007,1072,21.55,11,,FALSE
20001526,2007,1108,21.55,12,,TRUE
20001527,2007,272,20.45,1,,FALSE
20001527,2007,367,20.45,2,,FALSE
20001527,2007,455,20.45,3,,FALSE
20001527,2007,581,20.45,4,,FALSE
20001527,2007,634,20.45,5,,FALSE
20001527,2007,701,20.45,6,,FALSE
20001527,2007,786,20.45,7,,FALSE
20001527,2007,860,20.45,8,,FALSE
20001527,2007,941,20.45,9,,FALSE
20001527,2007,997,20.45,10,,FALSE
20001527,2007,1075,20.45,11,,FALSE
20001527,2007,1128,20.45,12,,TRUE
20001552,2007,336,17.05,1,,FALSE
20001552,2007,447,17.05,2,,FALSE
20001552,2007,528,17.05,3,,FALSE
20001552,2007,614,17.05,4,,FALSE
20001552,2007,705,17.05,5,,FALSE
20001552,2007,769,17.05,6,,FALSE
20001552,2007,809,17.05,7,,FALSE
20001552,2007,848,17.05,8,,FALSE
20001552,2007,884,17.05,9,,FALSE
20001552,2007,950,17.05,10,,FALSE
20001552,2007,1017,17.05,11,,FALSE
20001552,2007,1073,17.05,12,,TRUE
20001590,2007,306,6.875,1,,FALSE
20001590,2007,578,6.875,2,,FALSE
20001590,2007,792,6.875,3,,TRUE
20001601,2007,242,14.775,1,,FALSE
20001601,2007,320,14.775,2,,FALSE
20001601,2007,386,14.775,3,,FALSE
20001601,2007,456,14.775,4,,FALSE
20001601,2007,536,14.775,5,,FALSE
20001601,2007,601,14.775,6,,FALSE
20001601,2007,703,14.775,7,,FALSE
20001601,2007,757,14.775,8,,FALSE
20001601,2007,798,14.775,9,,FALSE
20001601,2007,858,14.775,10,,FALSE
20001601,2007,917,14.775,11,,TRUE
20001608,2007,313,5.075,1,,FALSE
20001608,2007,473,5.075,2,,FALSE
20001608,2007,646,5.075,3,,TRUE
20001622,2007,567,5.525,1,,FALSE
20001622,2007,675,5.525,2,,TRUE
20001639,2007,209,9.825,1,,FALSE
20001639,2007,311,9.825,2,,FALSE
20001639,2007,388,9.825,3,,FALSE
20001639,2007,472,9.825,4,,FALSE
20001639,2007,546,9.825,5,,FALSE
20001639,2007,620,9.825,6,,FALSE
20001639,2007,687,9.825,7,,FALSE
20001639,2007,748,9.825,8,,FALSE
20001639,2007,819,9.825,9,,FALSE
20001639,2007,848,9.825,10,,FALSE
20001639,2007,888,9.825,11,,FALSE
20001639,2007,933,9.825,12,,TRUE
D001,2009,349,25.651,1,,FALSE
D001,2009,479,25.651,2,,FALSE
D001,2009,579,25.651,3,,FALSE
D001,2009,673,25.651,4,,FALSE
D001,2009,754,25.651,5,,FALSE
D001,2009,812,25.651,6,,FALSE
D001,2009,868,25.651,7,,FALSE
D001,2009,937,25.651,8,,FALSE
D001,2009,996,25.651,9,,FALSE
D001,2009,1038,25.651,10,,FALSE
D001,2009,1081,25.651,11,,FALSE
D001,2009,1110,25.651,12,,FALSE
D001,2009,1142,25.651,13,,FALSE
D001,2009,1162,25.651,14,,TRUE
D002,2009,376,10.442,1,,FALSE
D002,2009,627,10.442,2,,FALSE
D002,2009,884,10.442,3,,TRUE
D003,2009,505,8.5,1,,FALSE
D003,2009,683,8.5,2,,FALSE
D003,2009,854,8.5,3,,TRUE
D004,2009,481,8.35,1,,FALSE
D004,2009,676,8.35,2,,FALSE
D004,2009,832,8.35,3,,TRUE
D005,2009,560,4.45,1,,FALSE
D005,2009,721,4.45,2,,TRUE
D006,2009,351,8.12,1,,FALSE
D006,2009,606,8.12,2,,FALSE
D006,2009,843,8.12,3,,TRUE
D007,2009,347,11.35,1,,FALSE
D007,2009,535,11.35,2,,FALSE
D007,2009,665,11.35,3,,FALSE
D007,2009,786,11.35,4,,FALSE
D007,2009,905,11.35,5,,TRUE
D008,2009,467,7.52,1,,FALSE
D008,2009,689,7.52,2,,FALSE
D008,2009,832,7.52,3,,TRUE
D009,2009,468,7.91,1,,FALSE
D009,2009,611,7.91,2,,FALSE
D009,2009,798,7.91,3,,TRUE
D010,2009,461,8.85,1,,FALSE
D010,2009,645,8.85,2,,FALSE
D010,2009,818,8.85,3,,TRUE
D011,2009,465,6.75,1,,FALSE
D011,2009,673,6.75,2,,FALSE
D011,2009,797,6.75,3,,TRUE
D012,2009,428,5.25,1,,FALSE
D012,2009,700,5.25,2,,TRUE
D013,2009,566,12.258,1,,FALSE
D013,2009,672,12.258,2,,FALSE
D013,2009,789,12.258,3,,FALSE
D013,2009,873,12.258,4,,TRUE
D014,2009,557,13.166,1,,FALSE
D014,2009,634,13.166,2,,FALSE
D014,2009,841,13.166,3,,FALSE
D014,2009,939,13.166,4,,FALSE
D014,2009,984,13.166,5,,TRUE
D015,2009,447,6.25,1,,FALSE
D015,2009,748,6.25,2,,TRUE
D016,2009,504,6,1,,FALSE
D016,2009,713,6,2,,TRUE
D017,2009,452,9.45,1,,FALSE
D017,2009,640,9.45,2,,FALSE
D017,2009,848,9.45,3,,TRUE
D018,2009,307,9.05,1,,FALSE
D018,2009,587,9.05,2,,FALSE
D018,2009,685,9.05,3,,FALSE
D018,2009,797,9.05,4,,TRUE
D019,2009,244,10.851,1,,FALSE
D019,2009,350,10.851,2,,FALSE
D019,2009,494,10.851,3,,FALSE
D019,2009,635,10.851,4,,FALSE
D019,2009,761,10.851,5,,FALSE
D019,2009,847,10.851,6,,TRUE
D021,2009,296,11.123,1,,FALSE
D021,2009,411,11.123,2,,FALSE
D021,2009,484,11.123,3,,FALSE
D021,2009,608,11.123,4,,FALSE
D021,2009,719,11.123,5,,FALSE
D021,2009,827,11.123,6,,FALSE
D021,2009,924,11.123,7,,TRUE
D022,2009,230,18.614,1,,FALSE
D022,2009,363,18.614,2,,FALSE
D022,2009,434,18.614,3,,FALSE
D022,2009,564,18.614,4,,FALSE
D022,2009,655,18.614,5,,FALSE
D022,2009,720,18.614,6,,FALSE
D022,2009,810,18.614,7,,FALSE
D022,2009,873,18.614,8,,FALSE
D022,2009,918,18.614,9,,FALSE
D022,2009,969,18.614,10,,FALSE
D022,2009,1011,18.614,11,,FALSE
D022,2009,1051,18.614,12,,FALSE
D022,2009,1091,18.614,13,,TRUE
D023,2009,237,13.166,1,,FALSE
D023,2009,386,13.166,2,,FALSE
D023,2009,528,13.166,3,,FALSE
D023,2009,599,13.166,4,,FALSE
D023,2009,706,13.166,5,,FALSE
D023,2009,824,13.166,6,,FALSE
D023,2009,895,13.166,7,,FALSE
D023,2009,976,13.166,8,,FALSE
D023,2009,1013,13.166,9,,TRUE
D024,2009,315,12.939,1,,FALSE
D024,2009,549,12.939,2,,FALSE
D024,2009,655,12.939,3,,FALSE
D024,2009,722,12.939,4,,FALSE
D024,2009,791,12.939,5,,FALSE
D024,2009,880,12.939,6,,FALSE
D024,2009,937,12.939,7,,FALSE
D024,2009,955,12.939,8,,FALSE
D024,2009,995,12.939,9,,FALSE
D024,2009,1017,12.939,10,,FALSE
D024,2009,1046,12.939,11,,FALSE
D024,2009,1071,12.939,12,,FALSE
D024,2009,1090,12.939,13,,FALSE
D024,2009,1120,12.939,14,,TRUE
D025,2009,456,11.259,1,,FALSE
D025,2009,658,11.259,2,,FALSE
D025,2009,816,11.259,3,,FALSE
D025,2009,941,11.259,4,,TRUE
D027,2009,368,5.5,1,,FALSE
D027,2009,592,5.5,2,,TRUE
D028,2009,391,6.5,1,,FALSE
D028,2009,663,6.5,2,,TRUE
D029,2009,478,16.458,1,,FALSE
D029,2009,623,16.458,2,,FALSE
D029,2009,696,16.458,3,,FALSE
D029,2009,762,16.458,4,,FALSE
D029,2009,861,16.458,5,,FALSE
D029,2009,925,16.458,6,,FALSE
D029,2009,986,16.458,7,,FALSE
D029,2009,1062,16.458,8,,TRUE
D030,2009,436,5.5,1,,FALSE
D030,2009,609,5.5,2,,TRUE
D031,2009,433,23.154,1,,FALSE
D031,2009,541,23.154,2,,FALSE
D031,2009,632,23.154,3,,FALSE
D031,2009,707,23.154,4,,FALSE
D031,2009,773,23.154,5,,FALSE
D031,2009,822,23.154,6,,FALSE
D031,2009,869,23.154,7,,FALSE
